method,seed,start,end,runtime_s,ok,verifier,twq,RX,RY,RZ,RXX,CZ
numeric_cost,68,300,200,84.513,True,numeric-1e-5,66,81,0,53,0,66
numeric_cost,69,300,145,62.23,True,numeric-1e-5,45,64,0,36,0,45
numeric_cost,70,300,161,60.769,True,numeric-1e-5,56,66,0,39,0,56
numeric_cost,71,300,169,61.945,True,numeric-1e-5,49,73,0,47,0,49
numeric_cost,72,300,157,65.262,True,numeric-1e-5,46,72,0,39,0,46
numeric_cost,73,300,168,66.666,True,numeric-1e-5,52,74,0,42,0,52
numeric_cost,74,300,159,62.621,True,numeric-1e-5,54,67,0,38,0,54
numeric_cost,75,300,157,61.399,True,numeric-1e-5,48,71,0,38,0,48
numeric_cost,76,300,156,63.857,True,numeric-1e-5,48,66,0,42,0,48
numeric_cost,77,300,151,73.183,True,numeric-1e-5,45,68,0,38,0,45
numeric_cost,78,300,147,70.665,True,numeric-1e-5,41,63,0,43,0,41
numeric_cost,79,300,172,60.641,True,numeric-1e-5,50,76,0,46,0,50
numeric_cost,80,300,156,62.844,True,numeric-1e-5,47,71,0,38,0,47
numeric_cost,81,300,180,63.08,True,numeric-1e-5,60,73,0,47,0,60
numeric_cost,82,300,156,60.575,True,numeric-1e-5,47,69,0,40,0,47
numeric_cost,83,300,155,66.363,True,numeric-1e-5,44,68,0,43,0,44
numeric_cost,84,300,139,68.795,True,numeric-1e-5,46,59,0,34,0,46
numeric_cost,85,300,158,60.29,True,numeric-1e-5,51,68,0,39,0,51
numeric_cost,86,300,178,65.022,True,numeric-1e-5,59,73,0,46,0,59
numeric_cost,87,300,155,63.898,True,numeric-1e-5,45,74,0,36,0,45
numeric_cost,88,300,156,62.745,True,numeric-1e-5,47,70,0,39,0,47
numeric_cost,89,300,151,61.56,True,numeric-1e-5,48,60,0,43,0,48
numeric_cost,90,300,167,66.465,True,numeric-1e-5,49,71,0,47,0,49
numeric_cost,91,300,152,61.919,True,numeric-1e-5,47,63,0,42,0,47
numeric_cost,92,300,143,67.567,True,numeric-1e-5,49,59,0,35,0,49
numeric_cost,93,300,145,60.479,True,numeric-1e-5,43,62,0,40,0,43
numeric_cost,94,300,173,72.541,True,numeric-1e-5,56,72,0,45,0,56
numeric_cost,95,300,188,63.227,True,numeric-1e-5,59,77,0,52,0,59
numeric_cost,96,300,168,60.764,True,numeric-1e-5,48,79,0,41,0,48
numeric_cost,97,300,152,60.497,True,numeric-1e-5,48,62,0,42,0,48
numeric_cost,98,300,155,61.278,True,numeric-1e-5,49,65,0,41,0,49
numeric_cost,99,300,148,60.732,True,numeric-1e-5,51,61,0,36,0,51
