method,seed,start,end,runtime_s,ok,verifier,twq,RX,RY,RZ,RXX,CZ
numeric_cost,78,300,147,15.838,True,numeric-1e-5,40,62,0,45,0,40
numeric_cost,79,300,169,17.444,True,numeric-1e-5,51,72,0,46,0,51
numeric_cost,80,300,162,15.531,True,numeric-1e-5,51,73,0,38,0,51
numeric_cost,81,300,173,15.853,True,numeric-1e-5,60,71,0,42,0,60
numeric_cost,82,300,171,16.412,True,numeric-1e-5,54,69,0,48,0,54
numeric_cost,83,300,158,15.166,True,numeric-1e-5,44,65,0,49,0,44
numeric_cost,84,300,144,16.662,True,numeric-1e-5,46,65,0,33,0,46
numeric_cost,85,300,167,15.213,True,numeric-1e-5,53,69,0,45,0,53
numeric_cost,86,300,182,15.729,True,numeric-1e-5,59,77,0,46,0,59
numeric_cost,87,300,158,15.156,True,numeric-1e-5,48,74,0,36,0,48
numeric_cost,88,300,157,15.082,True,numeric-1e-5,49,69,0,39,0,49
numeric_cost,89,300,158,16.362,True,numeric-1e-5,50,66,0,42,0,50
numeric_cost,90,300,168,18.66,True,numeric-1e-5,52,72,0,44,0,52
numeric_cost,91,300,162,16.226,True,numeric-1e-5,48,64,0,50,0,48
numeric_cost,92,300,148,15.806,True,numeric-1e-5,52,57,0,39,0,52
numeric_cost,93,300,150,15.567,True,numeric-1e-5,45,66,0,39,0,45
numeric_cost,94,300,178,15.113,True,numeric-1e-5,58,70,0,50,0,58
numeric_cost,95,300,194,15.235,True,numeric-1e-5,58,78,0,58,0,58
numeric_cost,96,300,170,15.359,True,numeric-1e-5,49,81,0,40,0,49
numeric_cost,97,300,159,15.437,True,numeric-1e-5,50,64,0,45,0,50
numeric_cost,98,300,155,16.379,True,numeric-1e-5,49,69,0,37,0,49
numeric_cost,99,300,161,15.363,True,numeric-1e-5,55,68,0,38,0,55
numeric_len,0,300,163,15.134,True,numeric-1e-5,54,72,0,37,0,54
numeric_len,1,300,181,16.905,True,numeric-1e-5,54,76,0,51,0,54
numeric_len,2,300,185,15.784,True,numeric-1e-5,55,81,0,49,0,55
numeric_len,3,300,165,16.238,True,numeric-1e-5,47,70,0,48,0,47
numeric_len,4,300,164,15.216,True,numeric-1e-5,58,68,0,38,0,58
numeric_len,5,300,159,16.368,True,numeric-1e-5,53,64,0,42,0,53
numeric_len,6,300,144,15.975,True,numeric-1e-5,47,58,0,39,0,47
numeric_len,7,300,137,15.586,True,numeric-1e-5,45,56,0,36,0,45
numeric_len,8,300,167,15.623,True,numeric-1e-5,52,66,0,49,0,52
numeric_len,9,300,145,15.139,True,numeric-1e-5,39,65,0,41,0,39
numeric_len,10,300,158,16.201,True,numeric-1e-5,50,66,0,42,0,50
numeric_len,11,300,168,15.5,True,numeric-1e-5,58,67,0,43,0,58
numeric_len,12,300,135,15.216,True,numeric-1e-5,41,55,0,39,0,41
numeric_len,13,300,167,15.75,True,numeric-1e-5,50,72,0,45,0,50
numeric_len,14,300,158,15.219,True,numeric-1e-5,48,66,0,44,0,48
numeric_len,15,300,174,15.539,True,numeric-1e-5,60,67,0,47,0,60
numeric_len,16,300,156,15.186,True,numeric-1e-5,50,65,0,41,0,50
numeric_len,17,300,157,16.72,True,numeric-1e-5,57,65,0,35,0,57
numeric_len,18,300,151,15.96,True,numeric-1e-5,47,64,0,40,0,47
numeric_len,19,300,173,15.169,True,numeric-1e-5,45,71,0,57,0,45
numeric_len,20,300,157,15.703,True,numeric-1e-5,48,65,0,44,0,48
numeric_len,21,300,173,15.096,True,numeric-1e-5,52,78,0,43,0,52
numeric_len,22,300,156,15.528,True,numeric-1e-5,60,58,0,38,0,60
numeric_len,23,300,156,15.177,True,numeric-1e-5,47,64,0,45,0,47
numeric_len,24,300,181,15.74,True,numeric-1e-5,64,69,0,48,0,64
numeric_len,25,300,193,15.312,True,numeric-1e-5,57,81,0,55,0,57
numeric_len,26,300,177,15.231,True,numeric-1e-5,59,71,0,47,0,59
