method,seed,start,end,runtime_s,ok,verifier,twq,RX,RY,RZ,RXX,CZ
qiskit_l3,12,300,158,0.0,True,qiskit-1e-5,41,38,31,48,41,0
qiskit_l3,13,300,163,0.0,True,qiskit-1e-5,45,33,42,43,45,0
qiskit_l3,14,300,165,0.0,True,qiskit-1e-5,43,49,29,44,43,0
qiskit_l3,15,300,176,0.0,True,qiskit-1e-5,55,42,37,42,55,0
qiskit_l3,16,300,136,0.0,True,qiskit-1e-5,33,33,34,36,33,0
qiskit_l3,17,300,163,0.0,True,qiskit-1e-5,49,34,39,41,49,0
qiskit_l3,18,300,172,0.0,True,qiskit-1e-5,52,32,41,47,52,0
qiskit_l3,19,300,146,0.0,True,qiskit-1e-5,37,37,31,41,37,0
qiskit_l3,20,300,157,0.0,True,qiskit-1e-5,47,46,32,32,47,0
qiskit_l3,21,300,150,0.0,True,qiskit-1e-5,47,34,36,33,47,0
qiskit_l3,22,300,146,0.0,True,qiskit-1e-5,39,36,29,42,39,0
qiskit_l3,23,300,153,0.0,True,qiskit-1e-5,41,37,36,39,41,0
qiskit_l3,24,300,165,0.0,True,qiskit-1e-5,44,36,37,48,44,0
qiskit_l3,25,300,155,0.0,True,qiskit-1e-5,43,44,26,42,43,0
qiskit_l3,26,300,152,0.0,True,qiskit-1e-5,39,41,33,39,39,0
qiskit_l3,27,300,154,0.0,True,qiskit-1e-5,41,32,34,47,41,0
qiskit_l3,28,300,173,0.0,True,qiskit-1e-5,51,37,41,44,51,0
qiskit_l3,29,300,132,0.0,True,qiskit-1e-5,35,29,22,46,35,0
qiskit_l3,30,300,175,0.0,True,qiskit-1e-5,44,31,46,54,44,0
qiskit_l3,31,300,147,0.0,True,qiskit-1e-5,39,28,43,37,39,0
qiskit_l3,32,300,153,0.0,True,qiskit-1e-5,37,36,41,39,37,0
qiskit_l3,33,300,183,0.0,True,qiskit-1e-5,57,35,40,51,57,0
qiskit_l3,34,300,160,0.0,True,qiskit-1e-5,45,31,32,52,45,0
qiskit_l3,35,300,181,0.0,True,qiskit-1e-5,51,41,36,53,51,0
qiskit_l3,36,300,131,0.0,True,qiskit-1e-5,33,24,32,42,33,0
qiskit_l3,37,300,164,0.0,True,qiskit-1e-5,41,33,38,52,41,0
qiskit_l3,38,300,142,0.0,True,qiskit-1e-5,39,32,28,43,39,0
qiskit_l3,39,300,175,0.0,True,qiskit-1e-5,52,39,29,55,52,0
qiskit_l3,40,300,169,0.0,True,qiskit-1e-5,42,35,44,48,42,0
qiskit_l3,41,300,159,0.0,True,qiskit-1e-5,43,33,36,47,43,0
qiskit_l3,42,300,157,0.0,True,qiskit-1e-5,43,24,42,48,43,0
qiskit_l3,43,300,175,0.0,True,qiskit-1e-5,48,54,31,42,48,0
qiskit_l3,44,300,132,0.0,True,qiskit-1e-5,33,28,30,41,33,0
qiskit_l3,45,300,183,0.0,True,qiskit-1e-5,48,46,35,54,48,0
qiskit_l3,46,300,160,0.0,True,qiskit-1e-5,43,22,54,41,43,0
qiskit_l3,47,300,188,0.0,True,qiskit-1e-5,55,34,51,48,55,0
qiskit_l3,48,300,166,0.0,True,qiskit-1e-5,50,40,31,45,50,0
qiskit_l3,49,300,167,0.0,True,qiskit-1e-5,40,34,47,46,40,0
qiskit_l3,50,300,182,0.0,True,qiskit-1e-5,53,31,49,49,53,0
qiskit_l3,51,300,183,0.0,True,qiskit-1e-5,55,44,33,51,55,0
qiskit_l3,52,300,147,0.0,True,qiskit-1e-5,41,37,33,36,41,0
qiskit_l3,53,300,177,0.0,True,qiskit-1e-5,50,46,39,42,50,0
qiskit_l3,54,300,168,0.0,True,qiskit-1e-5,46,38,36,48,46,0
qiskit_l3,55,300,113,0.0,True,qiskit-1e-5,26,31,24,32,26,0
qiskit_l3,56,300,145,0.0,True,qiskit-1e-5,45,33,30,37,45,0
qiskit_l3,57,300,164,0.0,True,qiskit-1e-5,43,48,31,42,43,0
qiskit_l3,58,300,171,0.0,True,qiskit-1e-5,49,36,43,43,49,0
qiskit_l3,59,300,163,0.0,True,qiskit-1e-5,41,39,40,43,41,0
qiskit_l3,60,300,159,0.0,True,qiskit-1e-5,46,41,33,39,46,0
qiskit_l3,61,300,176,0.0,True,qiskit-1e-5,54,34,40,48,54,0
qiskit_l3,62,300,162,0.0,True,qiskit-1e-5,45,40,34,43,45,0
qiskit_l3,63,300,165,0.0,True,qiskit-1e-5,43,35,44,43,43,0
qiskit_l3,64,300,149,0.0,True,qiskit-1e-5,44,36,29,40,44,0
qiskit_l3,65,300,173,0.0,True,qiskit-1e-5,49,38,40,46,49,0
qiskit_l3,66,300,181,0.0,True,qiskit-1e-5,57,43,37,44,57,0
qiskit_l3,67,300,155,0.0,True,qiskit-1e-5,42,50,21,42,42,0
qiskit_l3,68,300,184,0.0,True,qiskit-1e-5,57,40,45,42,57,0
qiskit_l3,69,300,161,0.0,True,qiskit-1e-5,38,45,33,45,38,0
qiskit_l3,70,300,167,0.0,True,qiskit-1e-5,51,34,37,45,51,0
qiskit_l3,71,300,153,0.0,True,qiskit-1e-5,42,31,34,46,42,0
qiskit_l3,72,300,151,0.0,True,qiskit-1e-5,38,31,35,47,38,0
qiskit_l3,73,300,164,0.0,True,qiskit-1e-5,52,40,25,47,52,0
qiskit_l3,74,300,151,0.0,True,qiskit-1e-5,40,38,29,44,40,0
qiskit_l3,75,300,182,0.0,True,qiskit-1e-5,49,43,42,48,49,0
qiskit_l3,76,300,161,0.0,True,qiskit-1e-5,44,38,40,39,44,0
qiskit_l3,77,300,171,0.0,True,qiskit-1e-5,57,26,43,45,57,0
qiskit_l3,78,300,137,0.0,True,qiskit-1e-5,37,27,36,37,37,0
qiskit_l3,79,300,186,0.0,True,qiskit-1e-5,50,51,33,52,50,0
qiskit_l3,80,300,160,0.0,True,qiskit-1e-5,48,36,35,41,48,0
qiskit_l3,81,300,144,0.0,True,qiskit-1e-5,41,22,37,44,41,0
qiskit_l3,82,300,168,0.0,True,qiskit-1e-5,46,30,46,46,46,0
qiskit_l3,83,300,163,0.0,True,qiskit-1e-5,42,45,31,45,42,0
qiskit_l3,84,300,156,0.0,True,qiskit-1e-5,41,42,36,37,41,0
qiskit_l3,85,300,149,0.0,True,qiskit-1e-5,39,38,32,40,39,0
qiskit_l3,86,300,168,0.0,True,qiskit-1e-5,49,37,39,43,49,0
qiskit_l3,87,300,168,0.0,True,qiskit-1e-5,45,43,37,43,45,0
qiskit_l3,88,300,173,0.0,True,qiskit-1e-5,43,45,45,40,43,0
qiskit_l3,89,300,138,0.0,True,qiskit-1e-5,35,32,29,42,35,0
qiskit_l3,90,300,143,0.0,True,qiskit-1e-5,35,38,32,38,35,0
qiskit_l3,91,300,178,0.0,True,qiskit-1e-5,51,51,33,43,51,0
qiskit_l3,92,300,176,0.0,True,qiskit-1e-5,53,26,48,49,53,0
qiskit_l3,93,300,135,0.0,True,qiskit-1e-5,40,28,36,31,40,0
qiskit_l3,94,300,135,0.0,True,qiskit-1e-5,36,24,32,43,36,0
qiskit_l3,95,300,157,0.0,True,qiskit-1e-5,42,40,35,40,42,0
qiskit_l3,96,300,163,0.0,True,qiskit-1e-5,49,39,35,40,49,0
qiskit_l3,97,300,154,0.0,True,qiskit-1e-5,45,41,31,37,45,0
qiskit_l3,98,300,164,0.0,True,qiskit-1e-5,45,36,43,40,45,0
qiskit_l3,99,300,164,0.0,True,qiskit-1e-5,45,38,40,41,45,0
